"long","lat"
-52.1648821176237,-7.17799214732085
-70.4903304832235,-7.87948981814315
-45.2289104135212,-21.2433763356507
-53.8012053629873,-17.52471760988
-56.899266524385,-9.90765037713045
-51.6887876035947,-18.9794473566148
-54.9801854533757,-8.10360276735095
-63.4536138544272,1.82739855506152
-43.9554942475546,-13.8544497819005
-41.4380936119439,-19.2838533566308
-53.7099735683185,-15.6009874148462
-47.68944600963,-16.1716783397381
-68.7685766372455,-3.00276722971169
-47.8472115601171,-12.7187430731143
-66.9928563150193,-7.72795282012699
-45.3653382863501,-15.8849823576103
-65.8377164420427,-3.44812494337244
-63.3940029370768,-3.93030239240221
-56.1911821292689,-16.7602553564995
-62.0149754208545,2.6347136549752
-59.4607321133103,-11.5091832069
-43.0387185639055,-5.70632226697631
-48.5524959800638,-22.6350821060814
-48.8677165811246,-25.2030849197734
-53.5680537611149,-10.8618465558115
-44.7554888978336,-15.8842092942814
-71.0620796131452,-8.40113037393008
-53.0329897198486,-32.9184609913771
-61.1496599424878,-0.808942953355114
-71.278558656143,-6.69248240849869
-53.9942912298305,-21.002242405038
-58.6884460435418,0.541435042802959
-60.5055364589911,-8.56704229339455
-68.0189035208952,-9.35525211741501
-53.396774979439,-19.8516824912008
-52.7698431662761,-2.89022035023979
-61.0039841815205,2.69962289904186
-57.7360816800443,1.14031004860266
-64.3877250545212,-10.0190877225711
-46.1773265975114,-10.9524795591243
-67.0781962419233,0.537006580074284
-46.9448999151063,-19.5897456535745
-41.3181953137358,-12.4794643091976
-67.1779748247125,-8.11595054455546
-41.274044889387,-7.65278241859254
-50.3100111611635,-0.831632445166491
-68.7792836290326,-3.53481658715353
-53.0171422738712,-25.2937531378824
-45.4508192530734,-9.00409615463384
-38.4004099165287,-6.89480576425499
-47.4279083862673,-18.1171641759643
-51.4256891879142,0.548371004302417
-51.7900305978134,-6.03912945888163
-46.8287848978495,-20.1202546974795
-64.5340712985459,-11.502143508442
-51.9077642254106,-10.9931693342983
-50.8100985780096,-3.85558855701418
-54.2475467709262,-15.1588369271321
-43.6284576018203,-5.52615047135878
-55.1383093683964,-22.2849264179081
-49.5933130893801,-18.4916292547437
-54.5814841516379,-16.9872365903752
-53.3234820224539,-10.1046938296105
-58.7732418020577,-12.9945370466133
-46.4922779942432,-4.21517685127106
-39.3015598197333,-13.1442613591308
-44.420682691235,-10.0082736464784
-56.5257566223378,-7.10832164843865
-44.0700872350581,-12.4939972748696
-45.2086170968881,-21.241589918192
-59.4381895274,-6.21144774636819
-47.6959173083653,-4.15037527710254
-42.7989836848915,-20.4369526778226
-71.0726467527947,-4.87624992514411
-47.8483013998886,-22.6271558885245
-40.1294524174221,-8.40423899481395
-64.5846092743106,0.760945862296055
-50.8485814277409,-29.1092168935528
-66.6055278425041,-4.34847703548616
-57.0554325515211,-7.53575628424836
-40.9997504513873,-18.247065201331
-65.8066803665382,-2.29999598585352
-55.7352870734941,-9.59367275569504
-52.9317011733104,-13.971571278676
-57.6395684754496,1.26404605037641
-42.8183822042991,-13.875104572411
-59.4016882771437,-4.03784016011741
-70.4107831212888,-9.38772798004702
-40.0475519744288,-8.40571701712745
-57.1544002735926,-17.6742032937858
-52.0841876023968,-17.6173659858668
-52.0265830891993,-21.1770578275908
-57.2406654570257,-10.5063936884934
-42.710814994677,-9.34226342546845
-49.5215645073794,-3.642102574071
-52.9709018662173,-8.72204997889485
-48.4995909022912,-0.312851572445133
-43.6266514744208,-6.70690345342791
-45.0949183705768,-4.19804823630007
-52.8879218311478,-18.9236366640077
-55.0296691567545,-11.2172662247597
-60.7588174984549,-3.74001261466734
-51.9055632306613,-0.708251833986992
-50.2450723356265,-14.831195764915
-47.9557078310537,-16.2094658779852
-57.3217648665783,-13.5753421569279
-61.3783816601094,3.58463242124025
-44.1446755217547,-18.0372027546189
-59.5298611741736,-12.4123394395259
-53.3324929103029,-17.7863020906345
-56.2078853891877,-19.6654964952279
-48.2177403708041,-17.0635072521965
-52.6055138460552,-13.3556618667954
-55.1837373072326,-16.8727380373178
-39.258449878051,-16.8356244486887
-53.1430016406913,-21.8340895471702
-56.4046672161074,0.710548438674223
-55.9813774995831,0.699541812035704
-54.2020277274508,-7.0080220155122
-46.1861314488766,-3.57672534652521
-66.7176935871661,-7.46563607688575
-73.1665876652431,-6.97821495667215
-56.0231053582438,-9.40777878729894
-65.7697968509697,-3.92228370989148
-36.0683172310838,-7.18104340905114
-56.2218642020794,-0.740401471542114
-55.1997855975282,-13.9202673806013
-45.8689336417118,-10.6037606382724
-38.8094516788951,-3.71499037194836
-62.9037375736008,0.226525105775821
-45.4970853272627,-7.49747033446761
-61.2971421987206,-10.1340984024942
-47.0806365992781,-5.5442955650121
-48.0436071487719,-18.6933777745929
-44.6696867000205,-5.10864954173479
-50.9785508666336,-4.82362744776181
-52.8076325150497,-15.6554264016708
-56.876401971653,-15.0470184862034
-53.2480327506712,-1.68157059167889
-46.4609712744773,-22.129806838914
-56.8800891029458,-6.09861200020401
-67.6682928981292,-6.96246776629518
-46.7814639521783,-6.37200184857072
-48.3747593004851,-6.36868529961968
-47.3169469297404,-18.8195466491982
-52.7568288034069,-13.8009567170037
-51.7946587513205,0.688177042653521
-38.4906214191183,-6.73573824055325
-59.9348712199224,-0.146265212880586
-38.5442848368563,-10.1905170930464
-49.3707769121955,-5.27362560323701
-68.5418830068491,-10.1153987643588
-43.4463068562281,-16.3240069939869
-49.1074676672629,-15.4738946264254
-66.3279560654101,-2.10713969708802
-36.2345732967059,-5.93393015528188
-53.4988399859701,-24.6327499486218
-60.8975660591147,-1.45594815664087
-51.6497871979519,-20.114860121311
-41.980392820411,-19.3137288649691
-47.3442384237954,-14.190974955085
-47.7222115913042,-4.69358192092648
-61.4822321620133,3.18362039988438
-43.728484462619,-2.98523775464162
-58.629926647636,-8.02476534925794
-52.9478557243238,-6.12445322990672
-56.0008981189668,-0.448587645048285
-37.9562633547219,-7.00022548504877
-57.1451210432721,-2.06901615137161
-49.225463825049,-21.2527857437488
-55.9429698101281,-7.85807983056754
-47.9352429207036,-14.481348199397
-69.952264340194,-8.98680697944779
-47.255504376112,-3.2048631652799
-51.8071613600503,-17.5833850971583
-53.651862303959,-3.98526816605668
-59.4598088958097,-4.96763066837793
-50.7906181190811,-22.2731853125305
-58.1973090899288,-5.67176706917468
-60.5251376094945,-4.27595822545609
-65.8164571723919,-2.23254788849538
-51.5613362389107,-26.399828916308
-50.3756161604706,-30.231811472404
-54.2690124764581,-14.6244179054652
-52.9103115214436,-0.809860518152625
-43.2464775854346,-15.0276141979054
-58.460434696161,-11.1919079291563
-57.1889550608308,-0.0567016148990902
-50.2642151566421,-22.7909503332966
-45.5046531399095,-2.8786173609809
-51.8064539747792,-6.41826276437663
-54.0266010360579,1.52162658063685
-39.2002410030796,-4.65391629048797
-58.0794510920967,-20.2670079965838
-68.873510399375,-0.892921268471568
-52.9942942330667,-14.0103321150169
-55.243860083827,-6.74502701731032
-60.067645037866,-7.98314446653141
-39.7011605222766,-7.18719697897934
-43.9200192382959,-19.37574386515
-60.1720369439079,-4.80869057010229
-45.3682662053096,-18.7302840618819
-54.1567724649086,-2.9351433762772
-51.6058487274739,-25.4217745996114
-36.949965391685,-6.62889554043422
-41.5629155441298,-20.3887439305408
-50.5591809724043,-20.6420885395354
-53.6641708896571,-31.8218482016747
-54.1912423381667,-14.2833248545641
-35.8266061970114,-7.21142354169607
-68.6128254998793,-9.49030720107411
-46.6232500781583,-7.37549164821622
-62.5090049152296,-10.4484781556489
-47.3214276740915,-19.6857491358531
-42.5475265144782,-7.47430892623752
-59.1400555236369,-14.830408286863
-55.2929203734554,-7.5125604151111
-44.9956837669875,-1.86155186225988
-38.870345429024,-5.01397295879304
-55.67872020514,-22.1900888206012
-41.3324633849079,-19.7180351183417
-41.7648127683109,-4.00456947128528
-48.6002727327132,-10.3734606755253
-68.797539346477,-2.65053733826458
-50.1066792281038,-29.5881218461881
-55.9134791501432,-7.53124882665684
-43.9749314874848,-12.3130917907341
-51.7451916544633,-27.5328856049491
-44.3844953673011,-19.1545610286003
-64.7064466151542,-9.19888259935461
-71.971082330542,-7.07702022696565
-43.9729104843074,-19.6572333346526
-41.7938425552775,-7.56503634734943
-48.946948156386,-10.849038188691
-53.8073133047221,0.868807702416824
-53.6285266515343,-25.8035825311023
-42.9754695780745,-4.29703977170249
-48.2107338480794,-1.63130674267508
-52.9994225056377,-30.6596855529026
-57.9997534411409,-15.8151370745329
-61.2366780109594,1.04295083754087
-66.9147719666232,-5.95458963262103
-48.7751026929237,-22.1179698897061
-65.0834737154294,-11.5103758776427
-62.7409004754778,-4.78480198586622
-42.7144602838415,-19.7203646175348
-63.3694091514469,-7.57432378890529
-46.1944432126735,-20.5385951053383
-61.763824798423,-5.64124368851528
-50.1226819555693,-13.5898187171614
-52.6693544024343,-3.00106092432497
-42.4142736299157,-8.68421988678643
-48.5725530426499,-17.0213066741571
-49.4444862619459,-16.3824432371335
-35.5373107621588,-5.56964310634182
-45.6864694322573,-2.33390321142105
-55.5917320809597,-22.4096335560214
-48.8678286856563,-1.81927837496854
-55.3086439642104,-5.5522573788513
-52.6917723027961,-1.44185664300104
-37.6894867521473,-8.01414312432004
-39.4556832447034,-12.1182394942535
-52.4934903078731,-22.5798963239679
-52.2839107596188,-6.81745863052732
-40.7153644403751,-12.1497750755016
-50.5816563334331,-30.8339518444421
-58.5897892943544,-1.68743281525544
-57.4004045875093,-2.02885085594522
-42.3139743801197,-6.23276779406433
-40.4762883252592,-8.33332763078378
-60.5184791825871,-6.23435663807745
-47.9456489350511,-15.0007149075401
-51.5095986206328,4.25785432733899
-61.7066969975022,-4.99997073105659
-53.5310550929821,-5.08104382093865
-51.6824383838147,-29.3809469142508
-63.2804599442033,-5.94786674016749
-50.7834752126696,-30.3317901665604
-57.2393376184714,-2.5426347427167
-54.7226020530329,0.593204644523432
-62.6445651708742,-10.6470161978369
-56.247285391886,-0.089582070743738
-45.7340041921503,-22.5113999665057
-51.0764235567679,-7.48643054579113
-50.2994880708383,-19.5636828440536
-45.802410438392,-9.12033157737752
-45.7527946606136,-11.5659353071831
-39.8191098454674,-17.6149804899703
-51.0864652891946,-1.10154452130799
-59.1205128428045,-16.2494375238225
-48.8739342310069,-2.55678486896432
-70.2168877390663,-6.67180708132218
-61.4698665150455,-0.780135869383926
-56.6449866341739,-19.9421431445627
-48.7561961154446,-1.91664830397193
-49.9279945894093,-17.7662377769596
-59.5603841186688,1.03188785087891
-60.9498105021279,-11.2084280012021
-65.1148914466397,-4.54133337874967
-59.1300603104918,1.05083424691232
-62.7403481719962,-8.32360198891024
-45.0364677235687,-9.88527347681092
-60.8494269374477,-5.0308205093699
-42.0414237320005,-21.9597537793029
-43.9708464092783,-17.5018865322434
-49.651140497834,-4.87367477617918
-68.9458141437015,-10.6710748158584
-45.1266910399117,-6.17292003434022
-72.717680560216,-5.99740886296615
-67.5121981108689,-10.0959389698394
-54.5139264145701,-2.312917400009
-47.8665440633458,-24.2803496237372
-63.2051846730321,0.254259923270311
-67.6897000919483,-1.02241461240515
-59.3052438109362,-8.37184553317029
-41.3356088387909,-6.3255394263796
-46.274936095298,-18.5577898366589
-40.4798238011715,-5.64667706726555
-68.5178476417867,0.138865086887613
-59.4226461699574,-2.02778224991808
-55.4050898703505,-7.80767455014952
-46.0294989886905,-10.5830905519876
-56.2744253882174,-16.7122076871638
-51.942599704907,-28.3370697852106
-37.8726718002575,-5.15817918448958
-47.1021196575741,-6.60501675675661
-55.2691441857461,-22.2598425924399
-40.8683769205765,-4.05849881090343
-47.1779097204067,-20.5155979268558
-46.0906450738652,-20.5839773315925
-54.8598205854818,-19.4930325890635
-59.8691776174649,-9.05415234806054
-51.1783615864709,-10.8495747488304
-71.7725078085866,-4.565277015057
-53.4534785047519,-9.79995006002289
-48.1927546712627,-10.0355658493166
-60.7434418668812,-2.95888836734476
-47.2268145183378,-23.2464138941849
-54.588190022747,-29.4749292016515
-48.614319800511,-15.177886097326
-56.2575449640395,-4.18593610848288
-57.7977150825464,-20.8398755810048
-37.0553872804472,-6.79206799035614
-39.272162828939,-3.74074257915473
-58.7339253680011,-1.27156704386851
-39.7890931686533,-6.79456499826035
-49.4459406674204,-10.0534260001342
-48.8297250952466,-7.09190024503665
-39.4535827404311,-12.2231175684271
-41.3597147605495,-4.4019098800839
-52.3345457679203,-15.7886222222002
-54.1600622378733,0.446157773732182
-54.7816327721494,-3.49786136065322
-53.8447940034226,-8.26957080159783
-54.0266169278685,-18.3792850079492
-63.0749516844362,2.43619602229126
-71.9833612452207,-5.94455293428287
-61.633859542692,-0.0808182823823458
-49.9579864089932,-22.2116343810552
-51.3414799444166,2.00227464298041
-63.4426263595701,-10.5152258900211
-54.8386240422369,-12.8778783832552
-40.9048825326724,-13.1869045336605
-51.9772724720223,-4.36686776074529
-70.4697400044466,-4.62768206656536
-49.2344699096193,-22.4170052926772
-62.8797051829976,-5.27101036190408
-61.1869257759208,-7.76410485498293
-63.1258055519787,-8.2853847702008
-37.3188648713657,-6.29278368014365
-54.7960168892745,-20.3757581088226
-48.416226909726,-2.24981636352133
-67.6362461896553,-9.36569201926659
-45.5172503742815,-22.7584477121426
-51.0065000209888,-1.99854009018168
-56.3662971225562,0.725580478939001
-49.3276189797677,-20.5040038026062
-40.817747388223,-7.15845377575673
-70.3743470568853,-8.58245327647612
-52.6590057226285,-6.57075515789098
-37.2239091798264,-10.1402376576123
-49.6537178615293,-6.11377231969702
-51.8963733182024,-27.7451196778147
-64.0392381115846,-5.56449418902818
-57.0242562980549,-12.622948990349
-59.7773344400371,-1.80172043377221
-58.4623354176712,-8.3217827545676
-35.819819090582,-9.65362001061606
-57.2264632759071,-20.4128725149218
-64.1325176690536,-7.20629563336457
-62.7221738895707,-5.84047173906769
-36.483808052059,-9.53968535753219
-50.1920030950299,-5.14824464266773
-48.882389357434,-14.6279682599542
-51.2040070168724,0.532570396794455
-71.7297076731277,-8.37711002259325
-51.9682607643577,-21.8548017059173
-57.03009800992,-9.59551089176351
-51.7820936263939,-1.39999529689647
-62.2609908653451,0.0324431749726344
-58.9315218078717,-9.7630603946264
-70.0394192337916,-7.06794421043247
-47.0793819240133,-2.19864989125724
-62.6400326309922,-1.46763335614508
-55.3787177679898,-14.2142930360056
-50.5152865512507,-4.8521242291575
-53.224192154883,-13.6119788516535
-55.8833982229069,-11.3270500370515
-56.7655435491336,-29.9111287611977
-46.9939748983533,-3.35866072250884
-49.0872251897092,-15.0273093632967
-43.0075844889022,-11.3438689580081
-48.9598170650443,-22.3816617721044
-54.6476663221673,-15.2750235105775
-60.7536244394285,4.38113346322728
-52.3386930364994,-15.2394935523188
-64.7312487600789,-4.59084441043467
-44.4136359975446,-21.4781587141545
-64.8082985116641,-10.9725413386419
-48.3349079157109,-5.83310564295577
-55.3338568472746,-17.3723349753541
-49.465958736212,-10.810563530474
-61.2447065494781,-1.43946596979377
-62.924719178005,-4.09282659759998
-52.8983117750069,-21.5161772785411
-52.9145017988118,-32.4029812537534
-60.8090929650516,-9.96739639815632
-59.5950909081326,-9.95441773384326
-49.7880461760271,-0.910317786567703
-52.6074412431047,-7.46339478271886
-51.6002210820816,-20.8193009388984
-39.754594780526,-8.38452583905463
-66.4331323773502,-9.83623688661903
-66.6561381617426,-4.53970097266203
-66.8871587264659,-4.05414346633571
-48.103303820939,-5.25008594249823
-53.7854640726231,-7.69795413720722
-39.6121229746439,-16.0258045204067
-64.1555947432213,-2.47386139004495
-72.9874258728328,-8.35406351433038
-59.4297441756977,-15.7165320935024
-44.8981929532785,-19.265511352591
-51.6013869965391,-22.5915592519528
-42.8536168709431,-7.60222054723106
-52.3871892929765,-21.4609321844288
-55.2719462524964,-6.35682888553981
-49.7605286335786,-5.5804379718866
-50.2101013973635,-29.4968052561929
-60.6222660331649,-3.20454731299056
-35.3669468001285,-6.11877588173988
-49.9517315100521,-4.25284740046058
-59.1991742257869,-4.05328095360945
-52.7969976355064,-14.5896825826635
-68.4629063837372,0.621206329680923
-57.2652934331714,-4.66860775453371
-49.8570578350884,-27.5556662810112
-45.2280256958237,-4.41657941776436
-46.6126047827523,-23.8484330535698
-50.3349356478047,-15.9830272807768
-65.3318061901119,-9.73861858294341
-39.6466308221823,-16.0454809172595
-52.9602506218928,-25.0489635535459
-41.5140388301391,-20.2186450653538
-63.0492077395235,-10.9970265852374
-54.7494653931215,-20.0251239372207
-39.74681712661,-11.3997342212873
-39.2623775621676,-3.29338842179478
-35.0836752443775,-7.80947513709037
-35.6009730927227,-9.48132922645762
-66.0038631989145,-1.53012220742401
-48.7914901871902,-17.4226710160528
-54.2108569315443,-27.9475627656949
-58.1981653978616,0.250308790429173
-61.1776810514299,-4.62713511547239
-53.2130112781321,-15.3468453909961
-56.094121508555,-15.1308720553792
-38.7790761435559,-7.3718516172547
-63.4839494395202,-7.11172471297765
-49.9852715337114,-23.311432978987
-42.101800966753,-18.4131114583856
-54.2261202063352,-19.6730982588932
-46.7687447019139,-16.2273792370248
-64.1849178139732,-3.69405942186454
-53.4677598716518,-17.9865472375134
-67.8112332181316,-4.59380235340896
-40.8390376952526,-15.0081633319764
-49.5925664580635,-6.13989343300367
-67.1830572296502,1.46715345989321
-54.9355432342447,-21.6571545154198
-49.9110977689188,-9.67550237784347
-35.5714886444177,-6.35941455262031
-55.1048950392894,-21.1367043142102
-63.8102658141635,-6.78208187525257
-63.2458552638268,-4.6188471038053
-59.6064437464665,0.973515642891932
-54.4012051397162,-15.4773382465655
-50.1609972896408,-19.8762471141452
-52.1538286065878,-12.3411311975963
-46.8986619458784,-1.77864391527283
-62.2152110364166,-8.79554388545305
-55.6047738340793,-13.5143569874413
-50.7018693147164,-0.730152240055105
-47.195844154209,-19.5336243859019
-43.9284645479564,-3.77785862927715
-61.817351874516,2.67619956430151
-40.9312400360087,-16.8611446851233
-53.0744104629629,-21.0515058613549
-44.1074904401609,-12.0995970336116
-50.3129590710117,1.31577072757216
-44.0353621048472,-11.4763766776034
-36.2379324702166,-5.10053116420113
-49.5549792148629,-5.87662076745018
-49.7253087866786,-28.3459210337921
-45.0693773930946,-18.5773007321439
-58.3578714309169,-9.03434853486463
-59.760432427381,-16.2665534316746
-50.1358656839388,-23.8304949978495
-73.0902582267907,-8.4965961334451
-54.5728143386211,-16.0806966309201
-47.8442907882682,-22.5721283322948
-39.3095460116217,-15.5617734003184
-46.1983761099767,-14.7278654523394
-48.9516850405683,-7.9495642744279
-41.4138958813455,-22.1188742024046
-50.9706658168705,-1.11643849995209
-54.9759315036605,-9.64610945845049
-68.2476400582608,-7.07169067600393
-70.3057543025884,-9.27630052599489
-57.1048629563738,-6.88325757274331
-53.5734811192433,-23.1110269449051
-42.2336123526818,-9.57900725995018
-39.8468301556477,-13.3060633930563
-48.4755867322645,-23.1338952174322
-39.7231407882399,-13.9345436334058
-52.9810347032832,-31.3018203509454
-59.8245554733064,-8.32110348231081
-36.1706599028615,-7.85240856801161
-56.6059353263889,-10.5548739993499
-46.8983480615978,-16.5088007111791
-54.0035150385125,-18.5599023066175
-41.9552101338891,-20.2258385208589
-35.0337589516195,-7.69958825998212
-60.5267270533174,4.95713392014587
-72.8064018587153,-7.18359526011757
-50.9385280457993,-9.0735020566034
-67.508316809398,-7.38477952575615
-58.6350546048932,-3.03492850259155
-60.643596069721,4.71490158217861
-37.8017962273054,-8.51643157365175
-53.0506538036823,-17.4905925921059
-52.3737806513429,-17.5854621524945
-53.3085836076588,-24.8957320762108
-40.0833356022292,-17.4844624381552
-44.407953855434,-5.64772125818504
-58.8555821391976,-12.2641176189276
-44.8871642679415,-2.92749208300554
-57.8584658904634,-4.28860146361188
-41.0716520761489,-3.62974324328876
-58.3682118074619,-13.0489426534078
-54.898498015299,-17.9484887896677
-53.4566269646255,-20.6804082235832
-53.7883466704931,1.61880343228031
-62.1125871048162,-12.8467332711526
-51.1319827771224,3.42948290467369
-42.420411820745,-5.30816348883805
-55.7226055137276,0.959919824968388
-46.1322426343934,-13.7682711823683
-67.4146510241745,-0.640244487152039
-68.4904399125904,0.00380601579091433
-68.966670001001,-9.18239885023127
-66.2380614005394,-9.7924653944112
-54.9016518985683,-7.06419999744534
-44.1878989448386,-13.0545324777735
-38.9910968294755,-12.7298484138116
-47.0386114523481,-10.8465969322491
-49.0517854850748,-17.8152475541314
-48.2686155535529,-4.13345244661039
-40.8829077636779,-18.0231349385296
-60.6358904544757,0.789511038691991
-51.3367348620781,-19.5036233686507
-55.616442795421,-9.09492033695926
-64.2074563008053,-8.78658517588245
-49.617542771767,-25.5010506540062
-42.8187675491751,-12.5853055630016
-41.3038918013036,-9.85693733737731
-47.3757671033872,-8.62846251139732
-63.983507570785,-10.1033551223718
-38.2635674061807,-11.1343687868052
-66.75833884776,0.714307684028604
-64.1696373966273,-5.32288854182283
-44.5857985719977,-13.1270077893101
-63.0819852926079,-0.87439962991381
-53.1546896049388,-22.2477398564461
-54.8062063356605,0.375521352153221
-56.8445380190011,-6.67361235509172
-54.146685264246,-18.2173398531712
-58.5107085756788,-15.2402148334569
-42.5213220854341,-22.8256646925311
-44.9035559348593,-21.2745279511822
-49.5246471192415,-2.24721027785377
-43.6290211620011,-19.9521818865762
-49.1068950680893,-25.9336005182775
-55.5460569887329,-22.4225856798045
-51.3714753270454,-21.6650512677202
-48.4949218420864,-16.9304498021098
-35.1176437057856,-7.38996995238601
-54.8507164593709,1.35188859217698
-45.6939921235132,-16.33622521126
-38.8459172461507,-12.0254561176175
-57.8200733360661,-15.0894395177689
-56.0236476032183,-20.112905096098
-40.6706694692617,-13.5835817743637
-42.0470307558767,-14.993013784923
-52.5806078788388,-27.7810983272577
-68.0749156788732,-3.46528519443717
-55.0828028579825,-30.8270508797469
-55.685737826907,-2.14748718843872
-64.6196160216999,-1.06921123454836
-52.2559716637707,-6.99579540554585
-53.0228110256599,-22.9924222121733
-57.7276568342431,-14.348856038983
-39.2454633784026,-7.04492765790808
-52.5114953088821,-16.5621454324977
-53.697510037467,-3.00802568802175
-69.0581838542873,-2.37929097830611
-67.7715200668847,-10.0505971266092
-55.0947520701432,-6.86184465135825
-39.9609750403378,-12.451968483635
-64.2763595865471,-9.62608613636068
-61.7739831969197,-3.90137168878249
-51.1290754061058,-23.3715847013517
-45.8367501711746,-15.0663319535708
-42.3409647495887,-2.82242148553508
-52.0871561337612,-4.17873392421352
-67.7676155267939,-1.61787727083846
-42.0703496861648,-10.2598709221692
-52.0175474492247,-11.6985760200844
-58.3963508647498,-7.65068677035247
-52.0383380996505,-9.95165059747857
-61.8884302572416,-6.53507005288601
-42.4768181103409,-12.177062091946
-50.1130618606258,-21.5395513198331
-63.2187433934777,2.60111325319366
-66.5228666106089,-0.182382378094303
-50.6692975668858,-20.7135161450309
-56.2358734322329,-18.5985346639042
-56.9482543549246,-4.35398343248438
-39.1068573710678,-13.790889517947
-49.7013952483205,-21.5077606606578
-49.3857207847161,-27.884046245476
-50.676582606204,-5.51199101686876
-41.5952870677593,-16.6038137557403
-59.6558189083584,-13.7894517333295
-53.1435064579293,-12.2935441272596
-41.2835014521338,-18.2409382627628
-50.395911442559,1.19980410717076
-71.4322924374603,-4.56536328540393
-70.0204125021701,-4.66134749355365
-63.8088480481412,-2.52768654763748
-62.0891094456102,-1.71767673012896
-60.9087877164378,-1.973980172232
-64.038793708452,-10.5264218881549
-62.73429795369,-9.44567426793417
-57.2565376341079,-16.4736784252705
-51.4061405371423,-8.78073310710143
-35.1282077974026,-7.83265315812995
-49.1899877437238,-19.3936405296331
-58.5142956053814,-9.72175799825959
-53.0838264973885,-29.4883830885957
-66.2275499137584,-4.48042618682978
-60.8415294958561,-10.7112848632325
-45.1565742864774,-10.0072560051719
-49.7971730467664,-21.3578918285056
-57.8633520967048,-14.1489412408636
-56.3256042811246,-10.7057635246971
-52.2979621051725,-18.212967786798
-61.1639520090326,2.00564972279222
-49.645664297613,-11.5878227336423
-61.7825000407489,-3.19143028731777
-37.5344093455696,-6.20110743054354
-40.5615700452537,-6.24151024645553
-62.7122280335305,-8.73020722259134
-64.9123767331241,-8.84273701693768
-53.9664442686464,-23.807657998096
-50.872281561785,-8.34341885437911
-66.3797896336478,-2.16766491246866
-53.1505629578758,-0.972391081451349
-67.911302068205,-2.48184235993402
-52.5581223331774,2.3909110568156
-71.4420093442209,-4.70706759837551
-54.265587066049,-2.05633319325088
-42.8576666235044,-14.8319941244027
-45.5559880710577,-19.0634214027206
-52.4922278233389,-13.9678385193536
-45.8631089357657,-3.72505331107745
-61.9997859820223,-1.28812057769131
-57.7198613020402,-7.65245824627396
-46.5553156568308,-21.8515529706544
-47.4409766572692,-21.0888236358546
-62.9171587962511,-9.7177657648373
-72.1513786216546,-8.08721220982157
-51.797346159498,-17.8925022592373
-53.5182044409873,-18.8333665356824
-51.0847114302966,-22.1819845671347
-49.5630504783883,-2.25553517558938
-47.9074434562735,-3.65668081850477
-65.5558477274654,0.192753752825659
-39.5712877585651,-16.5345874247077
-39.1977055235545,-7.85757653237911
-61.8919534569404,-8.048320205858
-50.0730685531541,-1.6919759599593
-61.2126692058212,-4.17454249148837
-52.7669443612819,-14.1676324318078
-46.6217904700076,-10.3152037399086
-49.8049541165808,-15.1421035044674
-69.4826912177373,0.501981464114223
-51.0464259879641,-29.9439050259338
-39.5105092555946,-9.74656249418693
-41.0684316932197,-12.7864244673624
-57.5876928864058,-3.46399078499618
-50.2365990050884,-15.1701565358316
-65.6702982247066,-6.93858250643761
-50.7639744895806,-4.25924845492687
-57.88850517527,-19.3197750647382
-60.3615982446929,-0.640624320102958
-64.0563304160602,-9.08794564554199
-46.992301066073,-22.0440255116954
-60.7773909259861,-12.4950961363743
-53.1599594743832,-14.3323775761664
-61.7230453087859,-11.1746528606404
-67.4708110747895,-7.15755475844799
-45.3861179953905,-6.13337106597119
-41.8730525525713,-17.9598706350925
-51.1759277010208,-12.593622286036
-52.9237423926932,-19.067594278874
-69.0003682490764,-7.56234435465499
-66.4544920428839,0.5862181724534
-54.2850123450794,-9.41763816728452
-55.6794321309283,-21.5956327585448
-50.746431307531,-1.51778031600438
-55.5570112074838,-22.1166691857452
-44.0637186655271,-10.3560915517613
-59.8260419672054,-9.49880991672737
-41.7254912051514,-9.58963048401824
-53.1795923034032,-12.6944362620805
-53.9696218950375,-1.42499361498986
-46.8757134356177,-16.7719330988596
-41.7921706359004,-14.1573967884908
-63.6981112105856,-9.62999319847922
-52.1728013368817,-27.1026386085109
-66.9289473250562,1.10395931400894
-54.3846246104009,-12.2411853475728
-48.763384626728,-8.21408633406763
-69.2631757563348,-1.5532349489328
-69.4913156045599,-10.7046092114691
-39.5221757995313,-11.106876076712
-43.1360041819672,-5.40903863889675
-56.1581971312995,-5.95357448913989
-47.552435310953,-8.58316529295283
-49.2104645729318,-24.4596186144344
-61.520272426921,-10.1406871481006
-58.612829571413,-5.96128266016608
-41.7166959288123,-21.9578766499096
-71.9492709991501,-8.55697909085842
-51.9864343636036,-19.9512178440607
-43.3413244727256,-6.05339923550618
-62.6386384609453,-12.051636597421
-61.6125443994532,-13.0848232791001
-38.9454742369802,-9.56327570141856
-56.6704573282319,-2.78545792992252
-51.2840416225614,3.21270367067796
-42.3042925152219,-13.0242230835432
-36.7364124493377,-10.050528904186
-64.8091821152532,-8.5725202333495
-52.4990450842688,-32.7320417166803
-62.8152697242556,-10.0963223724099
-64.2414130745855,-9.80546162524888
-67.1034058036831,-1.42079229995922
-58.0276446933898,-7.53419830427387
-52.9407568146843,-23.9163651749875
-48.8086088729123,-22.5878340315215
-68.047275563478,-3.08599142864012
-40.1543977042573,-16.7877160217639
-60.6351956397109,-3.44983697105002
-44.1028366411393,-21.1044879165951
-55.8777505761154,2.02700008046391
-46.6458266128438,-19.014159617676
